time,to,ti,gas,hum,press,alt,accx,accy,accz,gyrox,gyroy,gyroz,magnx,magny,magnz,vbus,ibus,pbus,tc
2021-12-08 15:18:42,12.29,20.04,25961,11.47,823.27,1717.47,-7.49,6.26,-0.89,1.29,-1.08,0.13,15.9,27.0,-23.1,4.96,855.9,4.36,47.7
2021-12-08 15:19:12,12.26,19.92,26410,11.58,823.25,1717.66,-7.64,6.07,-0.82,-0.44,0.35,-0.07,43.8,-5.4,-18.75,4.94,865.9,4.22,47.2
2021-12-08 15:19:43,12.3,19.82,26584,11.67,823.24,1717.71,-7.72,5.97,-0.67,-0.13,0.12,-0.05,16.5,24.9,-12.6,4.96,795.8,3.03,47.2
2021-12-08 15:20:13,12.34,19.74,26713,11.76,823.23,1717.84,-7.73,6.02,-0.69,-0.05,0.02,-0.01,29.1,11.4,-1.2,5.04,636.0,3.89,47.2
2021-12-08 15:20:43,12.3,19.67,26664,11.87,823.21,1718.02,-7.45,6.21,-1.02,-0.13,0.16,-0.04,27.45,9.6,-45.75,5.0,690.8,3.44,48.2
2021-12-08 15:21:14,12.32,19.63,27155,11.77,823.2,1718.1,-7.02,6.53,1.39,-0.06,0.07,0.06,13.2,26.25,-15.0,4.96,902.1,3.33,46.7
2021-12-08 15:21:44,12.39,19.59,28015,11.25,823.19,1718.22,-6.54,4.68,-3.1,1.22,-0.69,0.38,37.95,3.15,-16.05,5.04,585.1,2.92,46.7
2021-12-08 15:22:14,12.41,19.54,28410,11.25,823.15,1718.65,-7.92,5.52,0.61,0.44,-0.23,0.07,36.75,3.15,-34.95,4.96,889.6,4.38,48.2
2021-12-08 15:22:44,12.48,19.47,29120,11.24,823.13,1718.83,-7.56,5.37,-1.57,-0.38,-0.11,0.06,28.65,12.15,-1.65,4.96,879.8,4.19,47.2
2021-12-08 15:23:15,12.48,19.41,29391,11.54,823.11,1718.98,-7.47,6.42,0.11,0.23,-0.2,0.01,21.9,19.35,-38.25,5.04,582.3,2.77,47.7
2021-12-08 15:23:45,12.49,19.35,29747,11.64,823.1,1719.09,-7.15,6.41,-0.22,-0.38,0.21,0.12,23.85,20.4,-6.15,4.95,892.8,3.08,48.2
2021-12-08 15:24:15,12.52,19.29,30111,11.62,823.1,1719.13,-7.77,5.69,-1.16,-0.4,0.22,-0.07,22.8,20.55,-10.05,5.03,577.3,3.08,47.2
2021-12-08 15:24:46,12.57,19.24,30276,11.59,823.09,1719.22,-7.91,5.74,-2.41,-0.34,0.29,-0.05,29.25,15.3,-10.65,5.04,613.9,2.9,47.7
2021-12-08 15:25:16,12.61,19.2,30526,11.61,823.09,1719.19,-8.16,5.0,-1.93,0.02,-0.05,0.04,27.3,16.35,-6.9,5.02,569.1,2.89,46.7
2021-12-08 15:25:46,12.81,19.16,30802,11.65,823.11,1719.01,-9.17,5.98,-2.2,0.72,-0.35,0.05,25.05,21.45,-12.0,5.04,593.6,2.98,47.2
2021-12-08 15:26:16,12.78,19.13,31215,11.58,823.11,1718.98,-8.35,5.29,0.15,-0.24,0.22,0.08,28.5,10.5,-40.8,5.04,613.3,2.94,46.7
2021-12-08 15:26:47,12.95,19.1,31639,11.63,823.13,1718.79,-7.82,4.94,-3.24,-0.23,0.23,-0.29,41.25,-3.75,-25.8,5.04,575.6,2.81,48.2
2021-12-08 15:27:17,12.97,19.08,31730,11.58,823.13,1718.82,-6.62,6.23,-2.93,1.29,-0.99,0.12,39.9,2.1,-15.45,4.96,881.6,4.32,46.7
2021-12-08 15:27:47,12.98,19.07,32098,11.55,823.13,1718.86,-5.66,4.68,-3.67,-0.09,0.15,-0.12,34.35,11.25,-17.25,5.04,572.9,2.83,47.2
2021-12-08 15:28:18,13.01,19.06,32427,11.53,823.12,1718.91,-7.08,6.73,-2.57,0.09,-0.03,-0.11,37.95,6.9,-10.2,4.94,790.6,4.27,46.7
2021-12-08 15:28:48,13.01,19.06,32522,11.56,823.11,1718.98,-8.11,4.57,-0.72,-0.96,0.57,-0.1,21.9,22.2,-15.0,5.04,589.1,3.02,46.7
2021-12-08 15:29:18,13.02,19.05,32885,11.48,823.11,1719.04,-7.35,5.72,-4.01,-0.41,0.3,-0.16,36.3,8.7,-13.2,5.04,595.7,3.0,45.7
2021-12-08 15:29:49,13.0,19.03,33280,11.33,823.12,1718.9,-8.45,5.38,-4.12,0.27,-0.36,0.13,33.6,12.3,-15.0,5.03,633.9,3.1,46.7
2021-12-08 15:30:19,13.02,19.01,33583,11.31,823.1,1719.13,-8.01,5.33,-3.5,0.56,-0.63,0.19,27.0,17.55,-15.0,5.04,579.6,2.99,47.7
2021-12-08 15:30:49,12.97,18.98,33789,11.33,823.11,1718.97,-7.38,5.38,-3.5,0.23,-0.19,0.07,39.0,3.9,-15.75,5.04,585.2,3.01,47.2
2021-12-08 15:31:19,12.96,18.95,34154,11.33,823.22,1717.97,-6.97,4.8,-4.54,0.34,-0.33,-0.05,38.7,5.85,-19.05,5.04,592.1,2.93,46.7
2021-12-08 15:31:50,12.94,18.93,34233,11.3,823.27,1717.49,-8.18,2.15,-5.51,-0.25,0.22,-0.04,34.95,9.3,-19.2,5.04,772.8,4.12,47.2
2021-12-08 15:32:20,12.95,18.92,34419,11.3,823.37,1716.47,-7.81,5.71,-2.44,0.18,0.18,0.03,39.45,2.1,-16.5,4.96,652.0,2.91,45.2
2021-12-08 15:32:50,12.95,18.91,34716,11.36,823.84,1711.83,-5.46,3.73,-3.44,0.29,-0.64,-0.2,27.15,17.25,-14.4,5.04,600.7,3.2,46.2
2021-12-08 15:33:21,12.98,18.9,34853,11.4,824.59,1704.45,-8.38,5.8,-1.33,0.93,-0.63,0.44,27.9,11.4,-40.2,5.04,612.3,3.06,47.2
2021-12-08 15:33:51,12.97,18.89,34935,11.48,825.25,1697.95,-7.56,6.39,-1.69,0.17,-0.56,-0.35,14.85,23.7,-33.45,5.04,568.1,2.85,46.7
2021-12-08 15:34:21,12.97,18.88,34716,11.57,825.74,1693.16,-7.78,6.02,-0.63,-0.22,0.02,0.08,16.2,25.65,-28.05,5.03,573.1,3.06,45.7
2021-12-08 15:34:52,12.98,18.88,34743,11.67,826.09,1689.67,-8.54,3.69,3.52,-0.97,0.22,-0.2,36.45,5.25,-27.0,5.04,576.8,2.84,46.2
2021-12-08 15:35:22,13.02,18.89,34771,12.02,826.37,1686.98,-9.41,-0.19,2.78,0.09,-0.1,-0.09,42.75,-6.3,-23.7,5.0,574.8,2.94,45.2
2021-12-08 15:35:52,13.12,18.9,34771,12.18,826.57,1685.0,-9.86,2.83,2.01,-0.5,-0.08,0.75,35.7,12.15,-25.8,5.04,587.1,2.98,46.2
2021-12-08 15:36:22,13.23,18.92,34716,12.13,826.72,1683.53,-8.6,6.2,0.05,-0.59,0.07,0.09,38.7,-3.15,-1.35,5.0,595.3,3.04,45.7
2021-12-08 15:36:53,13.44,18.95,34963,11.95,826.83,1682.41,-8.17,5.36,2.15,-0.18,0.11,-0.49,29.7,5.1,6.9,5.05,498.8,2.45,45.2
2021-12-08 15:37:23,13.55,18.97,35213,12.0,826.92,1681.54,-6.0,5.2,2.86,-0.53,-0.04,-0.13,24.75,0.15,18.15,5.05,523.1,2.66,44.8
2021-12-08 15:37:53,13.71,19.0,35553,11.82,826.98,1680.94,-5.57,3.62,7.3,0.01,0.01,-0.02,17.7,-24.3,24.0,5.06,499.1,2.5,45.2
2021-12-08 15:38:24,13.84,19.01,35696,11.89,827.06,1680.16,-7.04,6.88,0.55,0.05,0.03,-0.04,30.0,6.15,2.85,5.05,482.8,2.46,44.3
2021-12-08 15:38:54,13.98,19.03,35667,12.01,827.11,1679.71,-7.13,6.79,0.44,0.04,-0.0,-0.01,30.0,6.15,3.6,5.04,562.5,2.83,44.3
2021-12-08 15:39:24,14.41,18.96,35899,12.62,827.12,1679.61,-9.91,-0.17,0.31,-0.01,-0.09,0.04,36.0,-9.45,2.85,5.04,537.3,2.6,43.8
2021-12-08 15:39:54,14.59,18.7,37040,12.7,827.13,1679.53,-8.81,-2.61,0.16,-0.22,0.06,-0.24,39.6,-24.9,1.65,4.97,501.3,2.47,42.8
2021-12-08 15:40:25,14.7,18.35,37321,13.53,827.12,1679.57,-10.0,0.57,1.87,0.2,0.03,-0.26,38.55,-36.0,-14.85,5.04,532.8,2.65,42.8
